LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,Pay_Rate,Credit_Util,default.payment.next.month
390000.0,2,1,2,25,0.11873423190470572,51155.982895600915,-5344.0608962831175,-0.10446599974805043,13.116918691179722,0
460000.0,1,1,1,35,0.4559944972884534,793699.4755638045,18799.17232165621,0.02368550427515681,172.543364253001,0
500000.0,1,1,1,51,0.4559944972884534,707067.1313905291,17156.401030520155,0.024264175590767618,141.41342627810582,0
30000.0,2,2,1,44,4.326032709943444,-86397.61522993087,-10062.327368290096,0.11646533693680225,-287.99205076643625,0
80000.0,2,2,2,25,5.00055324071094,-34657.296289222926,-8919.684266079825,0.2573681510422237,-43.32162036152866,0
250000.0,2,2,1,41,-2.7939015575748205,-69053.33588283783,13160.216636769164,-0.19058046173320267,-27.62133435313513,0
280000.0,2,1,2,26,0.4559944972884534,171528.54977372303,-2738.0650498476803,-0.01596273654420608,61.260196347758225,0
30000.0,2,2,2,26,5.3378135060946885,-40092.358711279914,-7949.56307857912,0.1982812519419698,-133.64119570426638,1
30000.0,1,1,2,28,1.1305150280559484,-49221.75559242666,-8756.883563318053,0.17790677024663867,-164.0725186414222,1
20000.0,1,2,2,27,5.422281638543128,-63699.762990447714,-10493.991112857237,0.1647414467528065,-318.49881495223855,1
380000.0,2,3,1,56,-4.4258245115177814,-98511.9602150412,2770.3663514893915,-0.02812213202784692,-25.924200056589786,1
100000.0,2,3,1,29,3.5515223134500356,215236.53294193352,10225.874628532398,0.0475099393618793,215.2365329419335,1
180000.0,1,2,2,32,-1.984915007114664,-103412.95570245136,-4811.378994679671,0.04652588219723053,-57.45164205691743,1
80000.0,2,1,2,25,0.4559944972884534,-100597.3825305752,-10739.092601882443,0.10675320104495206,-125.74672816321899,0
220000.0,1,1,2,31,0.4559944972884534,276943.93107111263,944.2654634234423,0.0034095907419649405,125.88360503232391,0
170000.0,2,2,2,26,0.4559944972884534,209252.7974040199,-2286.611533709544,-0.01092750759883326,123.08988082589406,0
140000.0,2,1,2,29,5.3378135060946885,130357.5660933391,-5237.209933252028,-0.04017572658193128,93.11254720952793,1
20000.0,1,1,2,29,5.776298257721917,-82613.0568401272,-10723.016501395718,0.12979808412303276,-413.06528420063603,1
100000.0,2,3,1,38,0.4559944972884534,51523.413582721,-5027.511636044084,-0.09757722337190254,51.523413582721,0
50000.0,2,3,1,47,0.4559944972884534,-36201.392819337576,-7942.799367574234,0.2194059053808409,-72.40278563867516,0
300000.0,2,2,2,30,-0.7449591821074784,-106542.87448967918,-8607.726527756606,0.08079119855725722,-35.51429149655972,0
30000.0,2,3,2,25,2.0739675982087675,-41782.542771888664,-8781.566108985491,0.2101730896783462,-139.2751425729622,0
50000.0,1,3,1,53,0.4559944972884534,-23507.795435500957,-8062.479633420414,0.34297046932970304,-47.01559087100192,0
160000.0,1,2,2,37,-0.30299416592748085,-36584.32643937514,15735.496988488354,-0.43011580422463336,-22.86520402460946,0
80000.0,1,2,2,27,1.2826317139599102,5602.6675780329915,-4117.25985731227,-0.7348749144881044,7.00333447254124,0
140000.0,2,2,1,28,0.4559944972884534,172367.85227670983,-2533.1311405478764,-0.014696076484618069,123.11989448336416,0
20000.0,1,2,2,23,1.6367115583365734,-63865.95977179276,-10012.839945921729,0.15677897868754853,-319.3297988589638,1
50000.0,1,3,1,51,-1.589247064990235,-82983.77019566027,13515.864346252041,-0.1628735873820164,-165.96754039132054,0
200000.0,2,1,2,34,0.2563520255738861,-109466.32633290748,-11260.602616741067,0.10286818781599995,-54.73316316645375,1
80000.0,2,2,1,23,-4.4258245115177814,-109700.35761670033,-11208.924130541467,0.10217764439479882,-137.1254470208754,1
80000.0,2,2,2,27,2.513681061591035,89294.12392954036,-7415.009381638206,-0.08304028367520795,111.61765491192546,0
210000.0,2,1,2,39,-2.7939015575748205,-106784.18328139733,-9794.722938088564,0.0917244730174837,-50.849611086379674,0
260000.0,1,2,1,28,-0.7874415922714989,-89010.11544211258,-5050.857875531449,0.05674476266482608,-34.234659785427915,0
200000.0,1,2,1,46,-1.310394476347168,-107599.36173028286,-8463.588468424708,0.07865835198576934,-53.79968086514143,1
110000.0,2,2,1,33,4.54647762184583,158185.52897633414,-5271.642092834553,-0.03332569121176207,143.80502634212195,1
10000.0,1,2,2,23,2.0739675982087675,-89710.10886252018,-9689.95926745811,0.10801412895739401,-897.1010886252018,0
200000.0,1,1,2,30,2.124299884791772,81352.71992261939,-5968.583563105577,-0.07336673646293251,40.67635996130969,0
300000.0,1,1,2,31,-1.984915007114664,-109599.43674943084,-10161.218571235013,0.0927123247400063,-36.533145583143614,1
360000.0,2,1,1,39,-2.7939015575748205,-106091.85219927774,-10660.036414277482,0.10047931290947952,-29.469958944243817,0
290000.0,2,2,1,32,0.4559944972884534,81931.05650997425,-4679.221740662053,-0.05711169781012657,28.252088451715256,0
30000.0,1,3,1,26,1.6367115583365734,-58303.06726750344,-10198.611722481497,0.17492410263234862,-194.34355755834477,1
300000.0,1,1,1,47,-3.616837961057624,-102399.61977133932,1711.7595588833856,-0.016716464013301843,-34.13320659044644,0
300000.0,2,1,2,28,-1.984915007114664,-91371.30724956065,14983.76332823667,-0.16398762127055722,-30.457102416520215,0
210000.0,2,3,2,45,-3.552890220790755,-109056.19641990826,-7388.919000453874,0.06775331657454563,-51.93152210471822,0
50000.0,1,3,1,36,0.4559944972884534,61443.052063090676,-6538.9614877650265,-0.10642312300910313,122.88610412618135,1
340000.0,2,1,2,26,0.4559944972884534,376983.9219357824,6951.419114744841,0.018439563891875965,110.87762409875954,0
330000.0,1,1,1,34,0.4559944972884534,201297.67177739547,4860.701909445535,0.024146836207925595,60.99929447799863,1
220000.0,2,1,2,28,0.4559944972884534,-37023.178472274136,15502.228611165658,-0.41871684849465163,-16.828717487397334,0
100000.0,2,2,2,30,-1.1619786036318611,-79203.10237638897,-10681.975240618769,0.13486814177878903,-79.20310237638897,0
260000.0,1,1,2,30,-1.984915007114664,-109733.62647679694,-11085.891056076973,0.10102546878299946,-42.20524095261421,1
180000.0,1,2,2,30,-1.984915007114664,-96521.28615933072,-779.1708748002393,0.008072528929152865,-53.62293675518374,0
200000.0,1,2,1,44,0.17830739520255162,-109234.92953962539,-10938.437099128516,0.10013680738596124,-54.6174647698127,0
110000.0,2,3,2,41,0.4559944972884534,56164.093788959464,-5090.758808589147,-0.09064080741190325,51.05826708087224,1
20000.0,1,2,2,48,1.3248935754880438,-86648.32980009535,-9387.42777241067,0.108339396663135,-433.24164900047674,1
60000.0,1,1,2,25,0.4559944972884534,-69682.48048568833,-8023.571609879265,0.11514474734473867,-116.13746747614722,0
30000.0,1,3,1,28,6.129149390343546,-48861.136102325996,-9320.945674885583,0.19076399810609124,-162.87045367442,1
30000.0,2,1,2,24,2.8509413269747825,-35922.3910179775,-10185.612072622613,0.2835449362912726,-119.74130339325832,1
420000.0,2,1,1,37,-1.984915007114664,-74974.41854507492,16943.486235539036,-0.2259902319262742,-17.85105203454165,1
340000.0,1,1,1,34,-0.3492912399830497,38941.04830681696,45003.12704015509,1.1556732290711573,11.453249502004988,1
270000.0,1,2,1,38,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-41.00266130949905,0
360000.0,2,4,2,36,-1.5004675807706451,-95959.00141550128,6755.211796402425,-0.07039685383086097,-26.655278170972572,0
230000.0,2,1,2,25,-1.984915007114664,-109507.19079755552,-10868.023354592418,0.09924483748911053,-47.61182208589371,0
50000.0,2,2,1,33,0.4559944972884534,-3759.6619829084702,-8613.58346729861,2.2910526282565304,-7.51932396581694,0
230000.0,2,1,2,28,-4.4258245115177814,-108285.80184377664,-8833.456597232496,0.08157539074214436,-47.08078341033767,0
200000.0,2,1,1,38,-4.4258245115177814,-107087.7465379833,-7912.117122062247,0.07388443008515333,-53.543873268991646,0
100000.0,2,2,2,24,0.4559944972884534,136991.95743824678,-2572.862900178471,-0.01878112371186656,136.9919574382468,0
150000.0,2,2,1,47,0.4559944972884534,244455.3668514243,1752.5036457055926,0.007169012766124843,162.9702445676162,0
50000.0,1,3,2,28,0.4559944972884534,-4658.9757543020205,19581.888872720265,-4.20304588506147,-9.317951508604041,0
60000.0,1,2,2,29,0.4559944972884534,-40769.72779581939,-3764.472337087164,0.09233498825256274,-67.94954632636565,0
70000.0,2,2,2,30,1.3248935754880438,-87031.40304482296,-8185.945249752603,0.09405737427370524,-124.33057577831852,0
20000.0,1,2,2,23,-0.3197505197225247,-91050.21603907274,-976.2272938321324,0.010721855875808138,-455.25108019536367,0
50000.0,2,2,2,25,0.4559944972884534,-66246.65236094661,-9285.699853377628,0.14016858999582726,-132.49330472189322,0
500000.0,2,1,1,33,-0.1212676258025897,-107205.80457144797,-9757.757042586807,0.0910189245964167,-21.441160914289593,0
390000.0,1,3,1,49,-3.4140437153665397,-108902.32455021064,-10879.462394488928,0.09990110348354253,-27.923672961592473,0
90000.0,2,1,2,27,-4.4258245115177814,-110707.18553564744,-11962.23814423809,0.10805295145351047,-123.00798392849717,0
10000.0,1,2,2,22,-1.1831095343959277,-105097.62395473332,-9472.077098935391,0.09012646283054997,-1050.9762395473333,0
30000.0,1,2,2,24,-1.5328148018035688,-109714.75992405416,-11240.165340092844,0.10244898086523106,-365.7158664135139,1
240000.0,1,3,1,35,-2.5662755679310147,-110326.02576087003,-11611.386864811007,0.10524612651214782,-45.96917740036252,1
180000.0,2,1,2,29,0.11873423190470572,-51859.907866658665,-9764.107244069979,0.1882785304820689,-28.811059925921477,0
70000.0,2,2,2,23,0.4559944972884534,-46981.82129930553,-6142.563099789367,0.13074340095623677,-67.11688757043646,0
50000.0,1,2,2,26,-1.984915007114664,-107912.37537444886,-9437.595423457442,0.08745609936496722,-215.82475074889774,0
20000.0,1,3,1,46,0.4559944972884534,-78416.50075029572,-9632.951459566131,0.12284342411861325,-392.08250375147855,0
260000.0,2,2,1,36,0.4559944972884534,401398.2177545449,4362.949329171197,0.010869378926438435,154.3839299055942,1
160000.0,1,2,1,26,-4.4258245115177814,-110707.18553564744,-11962.23814423809,0.10805295145351047,-69.19199095977964,1
250000.0,2,1,1,42,-2.9078471850859122,-99384.20205129434,-11962.23814423809,0.12036357788599157,-39.75368082051774,0
20000.0,1,1,1,49,-2.7939015575748205,-107835.38143024726,-7750.6356811781125,0.07187469992111606,-539.1769071512363,0
210000.0,1,3,1,37,-1.984915007114664,-106121.51988173985,-7819.964452603825,0.07368877171490071,-50.53405708654278,0
100000.0,2,1,1,35,3.6173872071758537,16372.010135750794,-4775.259704306804,-0.29167216882423574,16.372010135750795,1
100000.0,1,1,2,28,0.4559944972884534,92822.89772763867,4824.405719841041,0.05197430631821937,92.82289772763868,0
230000.0,2,2,1,34,-4.4258245115177814,-105784.8929927348,-7965.919041181142,0.07530299285483262,-45.993431735971654,0
20000.0,1,2,2,25,0.4559944972884534,-86409.25783592965,-8664.810157102864,0.10027640989065373,-432.0462891796482,1
40000.0,1,1,2,24,0.4559944972884534,-68212.17838006427,-9646.69928001911,0.14142194999651936,-170.5304459501607,1
100000.0,1,3,1,51,-0.7414789175547114,12764.733522782411,84851.48672909723,6.647337100900294,12.764733522782413,0
20000.0,1,3,2,26,0.4559944972884534,-65423.00221321381,-9494.676681318377,0.1451274988936642,-327.11501106606903,0
140000.0,1,2,2,32,0.4559944972884534,-50709.65631089111,-2393.591396727417,0.0472018856143053,-36.22118307920793,0
50000.0,1,3,2,23,2.8509413269747825,-26048.727679234333,-8033.788658770796,0.30841386027369067,-52.09745535846867,0
30000.0,2,2,2,26,0.01750974566122283,-59144.67259820778,13987.787874595013,-0.23650123096663953,-197.1489086606926,0
80000.0,1,2,2,28,-2.030877681831452,-101605.00555428374,-11506.919610663203,0.11325150319012077,-127.00625694285468,0
20000.0,2,3,1,31,0.4559944972884534,-74000.19738203651,-10192.062776175997,0.1377302106852233,-370.0009869101825,1
210000.0,2,1,2,26,-0.35299205317170385,-95269.68138619418,-6676.305376195169,0.07007796477382418,-45.36651494580675,0
220000.0,2,1,0,33,-1.984915007114664,-107131.44994604883,-9883.930158858806,0.09225983745983399,-48.696113611840374,0
150000.0,2,1,1,30,0.4559944972884534,-18937.96698432901,-3380.504450966521,0.17850408408483637,-12.625311322886008,0
200000.0,1,1,2,28,-1.984915007114664,-101417.56657871105,-3797.3692266104176,0.03744291403070933,-50.708783289355516,0
200000.0,2,1,2,28,3.7198404051743728,33678.38727057917,-6295.3424966939065,-0.18692529562403967,16.839193635289586,1
50000.0,1,2,2,39,0.4559944972884534,-73391.71584851122,-9584.775272649085,0.13059750902176948,-146.78343169702245,0
80000.0,2,1,2,28,2.0739675982087675,-76717.70686626926,-7925.155226463251,0.10330281691393635,-95.89713358283657,0
310000.0,2,1,2,32,-4.4258245115177814,-65393.60729962561,46304.12694614629,-0.7080833870195655,-21.094712032137295,1
210000.0,1,1,2,29,1.2826317139599102,253699.1942350758,4053.6869718260414,0.015978320246732534,120.80914011194086,0
140000.0,1,1,1,40,3.6173872071758537,224695.23309748215,3592.4102556819207,0.015987923758593415,160.4965950696301,1
20000.0,2,2,1,32,0.4559944972884534,-68833.65441646244,-9084.936396303963,0.13198393247200874,-344.16827208231217,0
10000.0,2,1,2,23,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-1107.0718553564743,0
250000.0,2,1,2,30,0.5155676605862992,-87791.2959665096,1402.4339586083274,-0.015974635562315022,-35.11651838660384,0
280000.0,1,1,2,31,-0.8582942710360734,-107713.05879987603,-8657.582879620304,0.08037635339746074,-38.4689495713843,0
210000.0,1,2,1,48,-1.5504654680148686,-82799.83390336632,9946.271224099239,-0.12012428956931594,-39.428492334936344,0
10000.0,1,2,2,54,2.201863078742504,-91503.25970098254,-10097.53454548905,0.1103516375098124,-915.0325970098255,0
60000.0,2,3,1,59,0.04267588895272495,6697.983236216704,4921.706629381884,0.7348042620903701,11.163305393694507,0
180000.0,2,1,2,38,-2.9078471850859122,-28060.77473693627,-11962.23814423809,0.42629750092011004,-15.589319298297927,0
10000.0,2,1,2,31,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-1107.0718553564743,0
200000.0,2,1,1,41,-0.5722714785169244,-103326.77041619988,-8770.760463275306,0.08488371820726336,-51.663385208099946,0
120000.0,2,1,2,29,-2.419364546214459,-109559.9058411718,-10627.230052119301,0.09699926237181619,-91.29992153430983,0
160000.0,2,2,1,28,0.4559944972884534,28770.475988048656,-6937.175921760168,-0.24112134691973441,17.98154749253041,0
180000.0,1,1,1,48,0.4559944972884534,294401.6346358342,3005.912563216557,0.01021024413446202,163.55646368657455,0
60000.0,2,3,1,42,0.4559944972884534,9885.01449157005,-7929.053024971933,-0.8021286192077753,16.47502415261675,0
80000.0,1,2,1,27,0.4559944972884534,17704.27282504703,-6833.152884318725,-0.3859606633858215,22.130341031308788,0
200000.0,1,1,2,27,-1.5631866092824769,-96843.83937122293,-6272.558214581408,0.06476982175951704,-48.42191968561146,0
20000.0,2,3,2,22,3.2546846592568883,-62731.97449822699,-9372.67421022382,0.14940824492123586,-313.65987249113493,1
360000.0,2,2,2,31,-2.9078471850859122,-102837.76124827703,-11962.23814423809,0.11632145623394255,-28.566044791188066,0
140000.0,2,1,2,43,1.6367115583365734,235444.61065328532,-1584.934344139751,-0.006731665421187823,168.1747218952038,0
110000.0,2,3,1,46,2.201863078742504,135765.4437747263,-2395.5702174318867,-0.017644918698213243,123.42313070429665,1
360000.0,2,1,1,33,-1.3616210753464282,-98940.91625979498,-5652.449472696108,0.05712954444301021,-27.48358784994305,0
30000.0,2,1,2,22,-1.5328148018035688,-104689.1735927473,-7598.210333108269,0.07257875931532486,-348.9639119758244,0
100000.0,1,2,2,25,-1.1619786036318611,-20786.139597904374,-1671.0708215935892,0.08039351480936191,-20.786139597904373,0
60000.0,1,3,2,34,0.4559944972884534,-19633.778122313026,-8718.96517262567,0.44407984639069065,-32.72296353718838,1
130000.0,2,1,2,32,-2.145441482515084,-108647.19058357348,-7365.6623539649145,0.06779431952544698,-83.57476198736421,0
240000.0,2,2,2,34,-1.589247064990235,-95626.96082271988,-364.1558219051451,0.003808087371721907,-39.844567009466616,0
210000.0,2,2,1,35,3.64227721122364,42884.79826138938,-8176.740950286722,-0.19066758575960277,20.42133250542351,1
360000.0,1,1,2,25,-1.1371468596791399,-97958.82322662523,-1382.3970397887329,0.01411202170722889,-27.210784229618117,0
30000.0,2,2,2,22,1.7223451773421772,-76717.78117739661,-11503.09689183297,0.14994042730764134,-255.7259372579887,0
480000.0,1,1,1,49,-0.9147265342227392,91059.71913565508,291487.98826166533,3.2010639943598416,18.970774819928142,0
90000.0,2,6,2,49,-3.6668358483018464,-109936.44565265052,-8834.129563645354,0.08035669619115403,-122.15160628072282,0
50000.0,2,1,1,42,0.4559944972884534,-84501.44091111938,-2453.2220401115096,0.029031718437699385,-169.00288182223878,0
20000.0,1,3,2,41,0.4559944972884534,-86210.08133973688,-10092.60886474776,0.1170699378530312,-431.05040669868436,0
160000.0,2,2,2,27,-2.348235728206169,-103988.6375530844,41348.32961692412,-0.3976235345502677,-64.99289847067774,0
90000.0,2,2,2,24,0.4559944972884534,-90169.20297368367,-9490.06838070362,0.10524733576133909,-100.18800330409296,0
300000.0,2,5,1,34,-4.4258245115177814,-106466.77342675497,-11962.23814423809,0.11235653865727084,-35.48892447558499,0
500000.0,1,1,1,43,-1.984915007114664,-108146.6627382789,-9133.69731191684,0.08445658035718502,-21.629332547655782,0
130000.0,2,3,2,36,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-85.15937348895957,1
250000.0,1,3,1,62,0.4559944972884534,-20695.32812744189,-697.3691494741478,0.033696936099768336,-8.278131250976758,0
10000.0,1,3,2,25,0.3391791438070911,-101105.56026263162,-10163.257303697032,0.10052125004101627,-1011.0556026263163,1
340000.0,1,1,2,30,-0.8302584017743008,-96472.4483023627,-2302.5735214861124,0.023867679964640436,-28.37424950069491,0
60000.0,1,3,2,24,0.11873423190470572,-57506.68553441946,-5414.858719139668,0.09416050792735593,-95.84447589069912,0
50000.0,1,2,1,47,0.4559944972884534,-26637.13219344332,-4492.539883668635,0.16865704051934186,-53.274264386886635,0
170000.0,1,2,2,34,-0.2350112131331769,-97956.57498704348,-9938.095476070674,0.1014540930752751,-57.62151469826087,0
490000.0,1,3,1,51,-1.984915007114664,-109984.13726843444,-11296.02627967212,0.10270595887934551,-22.4457422996805,1
20000.0,2,2,1,26,1.2826317139599102,-66372.35503738912,-9407.230490551152,0.14173416756497242,-331.86177518694564,1
550000.0,1,2,1,47,-0.33534138696040416,-10540.323208349348,8360.960891161625,-0.7932357220828508,-1.916422401518063,0
340000.0,2,2,2,39,0.4559944972884534,38951.590022278084,-6199.973400345243,-0.1591712532607581,11.456350006552379,0
10000.0,1,2,2,32,0.4559944972884534,-90697.25974825617,-10610.91314274916,0.11699265415737298,-906.9725974825618,0
230000.0,2,2,2,25,-4.4258245115177814,-95042.44724499193,5722.150843075088,-0.060206265820628956,-41.32280314999649,0
30000.0,1,2,1,39,1.6367115583365734,-40282.746144291326,-9745.135216236638,0.24191834343492669,-134.27582048097108,0
200000.0,2,2,2,42,-1.5252993247233664,9629.524673719628,80522.88986790822,8.362083549945812,4.814762336859815,0
450000.0,2,1,1,37,-1.2259263438987291,-88917.58460531266,2481.831724885423,-0.0279115962933741,-19.759463245625035,0
380000.0,1,3,1,44,0.4559944972884534,593181.7289101189,9103.337476154642,0.015346624874775961,156.10045497634707,1
50000.0,2,2,1,31,1.1305150280559484,-52642.08213780095,-9477.391974453722,0.18003451971456588,-105.2841642756019,1
80000.0,2,1,2,27,0.4559944972884534,-50069.77793910593,-1595.6226719987756,0.03186797980089599,-62.587222423882416,0
150000.0,2,2,1,42,-2.170607625806585,-106235.62335021433,-6989.862772767972,0.06579584655634131,-70.82374890014289,1
50000.0,2,2,2,44,-0.35299205317170385,-44876.24159834434,-7752.098371512277,0.17274393076175704,-89.75248319668869,0
210000.0,2,1,2,39,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-52.71770739792735,0
100000.0,2,2,2,24,1.2473303815373111,48917.94359165061,-4462.019975347559,-0.09121438163048913,48.91794359165061,0
100000.0,1,2,2,38,0.060326555164024576,-47182.15935889223,9666.225706136585,-0.20487035433478587,-47.182159358892235,0
500000.0,1,1,1,45,0.4559944972884534,-98919.93965215002,-5232.384320142086,0.05289514266326547,-19.78398793043,0
30000.0,2,3,1,58,0.4559944972884534,-87735.66176984043,-10164.722617253728,0.11585622553254511,-292.45220589946814,0
50000.0,1,2,2,46,0.03426609945626696,-42159.350234667465,2915.279499462648,-0.06914906143561542,-84.31870046933493,0
50000.0,2,2,2,23,-4.4258245115177814,-110707.18553564744,-11962.23814423809,0.10805295145351047,-221.41437107129488,0
420000.0,2,2,1,36,-1.984915007114664,-101849.38439152268,-4938.699712984346,0.04849022645045475,-24.249853426553017,0
30000.0,2,2,1,32,1.5783038815958932,-57116.24755510374,-8537.272197245005,0.1494718676854348,-190.3874918503458,1
240000.0,1,1,2,32,0.4559944972884534,377583.32938786724,8736.153566654764,0.0231370213849687,157.32638724494467,0
80000.0,2,3,1,55,0.4559944972884534,37293.881809616985,-7396.395992638671,-0.19832732967827874,46.617352262021235,0
330000.0,1,1,2,45,0.4559944972884534,484519.867598333,4831.495522609807,0.009971718077441393,146.82420230252515,1
50000.0,1,2,1,30,2.513681061591035,-16110.006587447308,-9726.645412255984,0.6037642107381167,-32.22001317489461,1
200000.0,2,1,1,42,-4.4258245115177814,-110707.18553564744,-11775.422499326176,0.10636547611929416,-55.35359276782372,1
210000.0,2,1,1,34,-0.4921670491721696,-110172.25432152924,-10182.77332902733,0.09242593238865468,-52.462978248347255,0
130000.0,1,2,2,31,3.3825801397906248,42646.56412523041,-7664.177058362801,-0.1797138225686169,32.80504932710031,0
390000.0,1,1,2,28,0.11873423190470572,-29042.828906616,6076.982990640196,-0.20924211653692765,-7.446879206824615,0
100000.0,1,3,1,40,-2.0349128943588863,-100519.35475940484,4987.308178111224,-0.04961540183030869,-100.51935475940483,0
140000.0,2,1,1,33,0.4559944972884534,88731.33351499401,-2373.9367734085818,-0.026754210484252767,63.379523939281434,0
80000.0,2,3,1,35,4.54647762184583,66638.67662895896,-5333.774173939805,-0.08004021753970313,83.2983457861987,1
50000.0,2,3,1,42,5.9423647966485245,-701.4881227231236,-9983.183661742552,14.231436482471851,-1.4029762454462473,1
50000.0,1,2,2,25,1.6429983236617396,-48933.63171543742,-7631.268282885572,0.1559513981562518,-97.86726343087484,0
360000.0,1,1,1,39,-2.605057164906381,-107973.06538501727,-10307.372901793515,0.0954624457964477,-29.992518162504794,0
170000.0,2,2,1,49,1.6367115583365734,159006.60156393872,-5137.89747595755,-0.03231247901296432,93.53329503761101,1
50000.0,1,2,2,41,0.4559944972884534,-29543.89968679936,-2655.1423548844023,0.08987108618131269,-59.08779937359871,0
310000.0,2,1,2,25,1.1305150280559484,392898.4101334256,3289.0689527363234,0.008371296161823047,126.74142262368568,1
210000.0,1,1,2,31,-1.984915007114664,-109911.74630460664,-11300.443911005694,0.10281379644071825,-52.33892681171744,1
140000.0,1,2,1,37,0.4559944972884534,39103.50390323774,-7439.12132117565,-0.1902418090098493,27.931074216598383,0
150000.0,2,1,2,37,0.4559944972884534,159853.81545184267,-3479.0679368054284,-0.021764059412479442,106.56921030122845,0
170000.0,1,1,1,40,-1.589247064990235,-103841.91303408904,-5876.786788454914,0.05659359132304981,-61.08347825534649,1
260000.0,2,1,2,25,0.5237062759418479,-94211.76597608722,-234.23822559196972,0.0024862948185412842,-36.23529460618739,1
170000.0,2,1,2,26,1.2826317139599102,139785.4182856323,-1755.9565803109797,-0.012561800807598713,82.22671663860723,0
310000.0,2,1,2,35,-0.4886867846194023,-45207.36958982988,12438.880826336592,-0.2751516166323226,-14.583022448332219,0
50000.0,2,3,2,23,1.2473303815373111,-27954.18583181914,-8094.143450164233,0.2895503199006065,-55.90837166363828,0
260000.0,2,1,1,35,0.6625527813660655,-106134.35863011489,-9468.300441506415,0.08921051169210957,-40.82090716542881,1
100000.0,1,1,2,27,3.8198361796628193,-19944.91862040235,-7600.9793864604435,0.38109854099304963,-19.944918620402348,1
40000.0,2,2,1,25,2.0739675982087675,-11677.468463124014,-7121.764261807882,0.6098722753392589,-29.193671157810037,0
180000.0,2,1,1,46,5.00055324071094,114332.68219560143,-646.6132147258522,-0.0056555413754714534,63.518156775334134,0
50000.0,1,3,1,41,2.8509413269747825,-43473.19739796288,-9380.57749660817,0.2157784119427971,-86.94639479592577,0
200000.0,1,1,2,29,-1.5504654680148686,-107275.31558294223,-10565.765927866269,0.0984920516938225,-53.63765779147111,1
320000.0,2,2,1,53,0.4559944972884534,-8488.560982774194,-119.31536412031949,0.01405601778233622,-2.6526753071169353,0
220000.0,2,1,2,45,-1.984915007114664,-99026.19651099414,-3813.316306840342,0.038508156843295276,-45.01190750499733,0
180000.0,1,2,1,46,0.4559944972884534,11053.600531018015,2080.174820327461,0.18818979521561205,6.1408891838988975,0
50000.0,2,2,2,36,1.2473303815373111,-7126.029762902014,-9060.687072837947,1.2714916123432047,-14.252059525804029,1
50000.0,2,2,2,22,0.060326555164024576,-55311.050894196014,-3446.4056414757288,0.06230953102063321,-110.62210178839203,0
150000.0,2,1,2,32,0.4559944972884534,67380.37634279403,-4115.6654145655375,-0.061081068969210145,44.92025089519602,0
120000.0,2,1,1,38,-0.669460752232972,-86367.64589396586,5730.672451586213,-0.06635207423184601,-71.97303824497155,0
30000.0,1,2,2,34,0.4559944972884534,-38355.69508458341,-8482.407580492765,0.22115118919855434,-127.85231694861136,0
10000.0,1,5,1,43,-1.4992388690156089,-96956.9053332526,-10331.192865202509,0.10655448242384544,-969.569053332526,1
380000.0,1,1,2,34,-4.4258245115177814,-82904.53629858074,-791.4020095552776,0.009545943381252898,-21.81698323646862,0
320000.0,2,1,1,38,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-34.59599547988982,1
30000.0,2,2,2,41,-0.026201376257834308,-108827.59647903874,-10628.180127767144,0.09766070805224698,-362.7586549301291,0
470000.0,1,2,2,29,0.4559944972884534,63083.40748395457,15097.976136137318,0.2393335543895204,13.42200159233076,0
80000.0,2,3,1,40,0.4559944972884534,21130.724946156315,-7517.483415484951,-0.35576079072726674,26.413406182695393,0
20000.0,1,2,1,60,0.5739753373269804,-86637.2859139074,-10570.038775806222,0.12200334606868696,-433.186429569537,0
120000.0,1,1,1,51,1.3329640005429142,195477.44790329522,-928.4286733940863,-0.004749543660163754,162.89787325274602,0
150000.0,2,1,2,37,-0.4886867846194023,-109998.58140065217,-11518.373799236453,0.10471383951109903,-73.33238760043479,0
200000.0,2,2,2,43,0.4559944972884534,348911.4769695644,5148.838820942619,0.014756862874395368,174.4557384847822,0
20000.0,1,2,2,40,-0.33534138696040416,-46135.159152073895,-9133.015190678028,0.19796214770980097,-230.67579576036948,0
170000.0,2,3,1,36,0.4559944972884534,86896.10631369757,-5298.299262701768,-0.0609728040468781,51.115356655116216,0
150000.0,2,1,2,34,-2.0100811504061653,-109543.69571128221,-11424.632452284088,0.10429292510264863,-73.02913047418814,0
160000.0,1,2,2,30,-1.984915007114664,-109915.42092546537,-11216.586337082625,0.10204743103962356,-68.69713807841585,0
280000.0,2,1,2,32,-1.984915007114664,-75698.10717363046,5885.216805890783,-0.07774589122012956,-27.035038276296593,0
60000.0,1,1,1,42,1.9218509123048069,-4469.530178309128,-7017.97917891816,1.5701827482845496,-7.449216963848547,1
100000.0,1,3,1,44,0.4559944972884534,-2599.1536477988143,-4823.951011241274,1.8559699290292468,-2.599153647798814,0
